loc,text,label
28,"though many gobject applications are written entirely in c , the gobject system maps well into the native object systems of many other languages , like c++ , java , ruby , python , common lisp , and .net / mono .",1
12,"pakuhaji is a district located in the tangerang regency of banten in java , indonesia .",0
3,jxworkbench - a java - based plugin to jxplorer that includes directory reporting using the jasperreports reporting engine .,1
1,"in java , c , and c++ , the operator is the right-shift operator .",1
2,therefore some java based and closed package dependent application can not be installed .,1
14,"humboldt died while preparing his greatest work , on the ancient kawi language of java , but its introduction was published in 1836 as the heterogeneity of language and its influence on the intellectual development of mankind .",0
23,"it is native in the indomalaya ecozone to bangladesh , india , pakistan , sri lanka , and in indochinese ecoregion east to java and the malesia ecoregion .",0
4,the architect ran to java and disappear at watu dodol .,0
13,"between 1945 and 1946 , he commanded the 5th indian division , in java and worked at the imperial defence college in 1947 .",0
25,"when louis bonaparte appointed daendels as governor general of the dutch east indies in 1807 , his main task is to strengthen the defense of java to protect it from the british army .",0
25,quantrix almost suffered the same fate as improv when the company was purchased by sun microsystems and ( eventually ) turned into a developer of java applications .,1
12,"at the end of the war , only 52,000 were repatriated to java .",0
3,there are also java implementations of x servers .,1
36,"following their arrival at kupang , yachts are invited to a number of events there and at locations on the islands of alor , lembata , flores , sulawesi , borneo , bali , karimunjava , java , and batam before they leave indonesian waters and head for singapore , malaysia , and thailand .",0
9,there is confusion between hindu and buddhist rulers in java around that time .,0
9,"in 1902 he performed botanical duties at buitzenborg , java in an effort to distribute plants to africa , new guinea , samoa and the carolines for agricultural purposes .",0
22,"the eldest , sir stephen john bull , 2nd baronet ( 1904 -- 1942 ) , was killed on active service in java , east indies .",0
29,"from brisbane polk , making a stop at townsville , sailed to soerabaja arriving on 30 january with ammunition , bombs , airplanes , and rations for forces in java .",0
10,software the wiring ide is a cross-platform application written in java which is derived from the ide made for the processing programming language .,1
38,"the last stable release of the previous major version , 3.5.5 , which is based on k desktop environment 3 technology , supports many programming language such as ada , bash , c , c++ , fortran , java , pascal , perl , php , python and ruby .",1
9,openjava is a programming tool that parses and analyzes java source code .,1
